index,localx,gap,realv,fid
6909,117,54,5,2398
6909,122,55,5,2399
6909,127,58,5,2400
6909,132,57,5,2401
6909,137,57.5,6,2402
6909,143,59,5,2403
6909,148,59,5,2404
6909,153,58.5,4,2405
6909,157,61.5,5,2406
6909,162,60.5,7,2407
6909,169,61,4,2408
6909,173,65.5,5,2409
6909,178,65,7,2410
6909,185,63.5,5,2411
6909,190,65,5,2412
6909,195,66,5,2413
6909,200,65.5,6,2414
6909,206,66.5,5,2415
6909,211,64.5,6,2416
6909,217,65.5,5,2417
6909,222,66.5,6,2418
6909,228,66.5,4,2419
6909,232,69,6,2420
6909,238,68.5,6,2421
6909,244,68.5,6,2422
6909,250,69,5,2423
6909,255,71,5,2424
6909,260,70.5,6,2425
6909,266,70.5,6,2426
6909,272,71.5,6,2427
6909,278,72.5,5,2428
6909,283,72,5,2429
6909,288,73,7,2430
6909,295,74.5,4,2431
6909,299,74,6,2432
6909,305,76,4,2433
6909,309,77.5,6,2434
6909,315,76.5,5,2435
6909,320,78,6,2436
6909,326,77.5,6,2437
6909,332,77,5,2438
6909,337,81,5,2439
6909,342,83,6,2440
6909,348,82,6,2441
6909,354,80.5,6,2442
6909,360,80.5,6,2443
6909,366,82,5,2444
6909,371,82.5,6,2445
6909,377,85,5,2446
6909,382,83.5,6,2447
6909,388,84,5,2448
6909,393,88.5,6,2449
6909,399,86.5,7,2450
6909,406,87.5,5,2451
6909,411,86.5,6,2452
6909,417,89,6,2453
6909,423,87,6,2454
6909,429,90,6,2455
6909,435,89,6,2456
6909,441,90,6,2457
6909,447,91,6,2458
6909,453,91,6,2459
6909,459,91.5,6,2460
6909,465,92,6,2461
6909,471,93,6,2462
6909,477,95.5,6,2463
6909,483,93.5,5,2464
6909,488,96.5,7,2465
6909,495,97,6,2466
6909,501,100.5,6,2467
6909,507,97.5,6,2468
6909,513,98.5,6,2469
6909,519,99.5,6,2470
6909,525,99.5,6,2471
6909,531,100.5,6,2472
6909,537,100,7,2473
6909,544,101.5,5,2474
6909,549,102.5,4,2475
6909,553,101.5,10,2476
6909,563,103,5,2477
6909,568,104,6,2478
6909,574,104.5,6,2479
6909,580,105.5,7,2480
6909,587,105.5,6,2481
6909,593,106.5,7,2482
6909,600,105.5,6,2483
6909,606,106.5,6,2484
6909,612,107.5,6,2485
6909,618,108.5,7,2486
6909,625,108.5,6,2487
6909,631,109.5,8,2488
6909,639,108.5,5,2489
6909,644,109.5,7,2490
6909,651,109,6,2491
6909,657,110.5,6,2492
6909,663,111.5,8,2493
6909,671,110,5,2494
6909,676,111,7,2495
6909,683,110.5,6,2496
6909,689,112,7,2497
6909,696,113.5,7,2498
6909,703,113.5,6,2499
6909,709,114.5,7,2500
6909,716,112.5,6,2501
6909,722,113,7,2502
6909,729,112.5,6,2503
6909,735,112.5,7,2504
6909,742,112.5,6,2505
6909,748,116,7,2506
6909,755,113,7,2507
6909,762,113,6,2508
6909,768,114.5,7,2509
6909,775,114,7,2510
6909,782,113,7,2511
6909,789,113.5,6,2512
6909,795,114,7,2513
6909,802,114,7,2514
6930,289,81,7,2386
6930,296,80.5,6,2387
6930,302,82,7,2388
6930,309,83.5,6,2389
6930,315,82.5,7,2390
6930,322,81,7,2391
6930,329,81,3,2392
6930,332,84,10,2393
6930,342,80.5,2,2394
6930,344,82,2,2395
6930,360,83.5,7,2398
6930,367,82.5,7,2399
6930,374,83,8,2400
6930,382,83,6,2401
6930,388,82.5,6,2402
6930,394,84,6,2403
6954,31,38,2,2393
6954,33,36.5,2,2394
6954,35,39,3,2395
6954,38,38.5,2,2396
6954,40,40.5,2,2397
6954,42,41.5,4,2398
6954,46,41,4,2399
6954,50,44,6,2400
6954,56,40.5,5,2401
6954,61,42.5,10,2402
6954,71,43.5,1,2403
6954,70,43.5,5,2404
6954,75,43.5,5,2405
6954,80,44.5,5,2406
6954,85,42,5,2407
6954,90,44.5,5,2408
6954,95,45,5,2409
6954,100,45,5,2410
6954,105,45.5,5,2411
6990,433,94.5,7,2402
6990,440,93.5,6,2403
6990,446,96,8,2404
6990,454,92.5,8,2405
6990,462,91,7,2406
6990,469,91,6,2407
6990,475,91,9,2408
6990,484,88.5,6,2409
6990,490,91,7,2410
6990,497,87.5,7,2411
6990,504,86.5,8,2412
6990,512,85.5,6,2413
6990,518,86,8,2414
6990,526,85,6,2415
6990,532,85,2,2416
6990,534,84.5,7,2417
6990,541,83,7,2418
7027,132,46,5,2415
7027,137,45,7,2416
7027,144,45.5,5,2417
7027,149,45.5,5,2418
7027,154,46.5,2,2419
7027,152,46.5,4,2420
7027,156,46,4,2421
7027,185,46.5,2,2425
7027,183,47.5,6,2426
7027,189,48.5,5,2427
7027,194,49,5,2428
7027,199,49,5,2429
7027,204,48.5,5,2430
7027,209,50.5,6,2431
7027,215,48.5,5,2432
7027,220,49.5,5,2433
7027,225,49,6,2434
7027,231,48.5,5,2435
7027,236,49,5,2436
7027,241,50.5,6,2437
7027,247,49,5,2438
7027,252,49,4,2439
7027,256,50,6,2440
7027,262,49.5,6,2441
7027,268,49.5,4,2442
7027,272,51,4,2443
7027,276,53,4,2444
7027,280,56,0,2445
7033,200,68.5,1,2417
7033,199,67,6,2418
7033,205,65,7,2419
7033,212,62.5,0,2420
7033,212,71.5,6,2421
7033,218,69,4,2422
7033,222,71.5,4,2423
7033,240,71,7,2426
7033,247,68.5,0,2427
7033,247,73.5,5,2428
7033,252,73,5,2429
7033,257,73.5,5,2430
7033,262,73,5,2431
7033,267,73.5,5,2432
7033,272,74,5,2433
7033,282,76.5,0,2435
7039,515,76.5,7,2419
7039,522,76,2,2420
7039,520,77.5,8,2421
7039,528,76,8,2422
7039,542,76,7,2424
7039,549,75,7,2425
7039,556,75,7,2426
7039,563,73.5,7,2427
7039,570,73,7,2428
7039,577,73.5,7,2429
7039,584,72,7,2430
7039,606,70.5,7,2433
7039,613,70.5,7,2434
7039,630,63,3,2436
7039,633,70,8,2437
7039,641,69,7,2438
7039,648,69,7,2439
7040,555,82,3,2419
7040,558,81,4,2420
7040,562,81,10,2421
7040,572,79.5,10,2422
7040,582,80,7,2423
7040,589,80,7,2424
7040,596,79.5,7,2425
7040,603,78.5,7,2426
7040,610,78,7,2427
7040,617,78,1,2428
7040,616,79,8,2429
7040,624,75.5,6,2430
7040,630,77,6,2431
7040,636,78,9,2432
7040,645,69,9,2433
7040,654,72,2,2434
7040,656,78,6,2435
7040,662,78.5,7,2436
7040,669,78.5,7,2437
7040,676,77,6,2438
7040,682,78,7,2439
7040,689,77,6,2440
7040,695,76.5,7,2441
7040,702,77,7,2442
7040,709,76,6,2443
7040,715,75.5,6,2444
7040,721,76.5,6,2445
7040,727,78.5,7,2446
7040,734,76,7,2447
7040,741,77,6,2448
7040,747,78,6,2449
7040,753,78.5,7,2450
7040,760,78,7,2451
7040,767,79,6,2452
7040,773,79,6,2453
7040,779,79,7,2454
7040,786,80,7,2455
7040,793,78,8,2456
7040,801,76.5,5,2457
7040,806,80,6,2458
7040,812,81,7,2459
7040,819,82,7,2460
7040,826,84,7,2461
7040,833,84.5,6,2462
7066,183,26.5,6,2426
7066,189,26,5,2427
7066,194,19.5,5,2428
7066,199,19,5,2429
7066,204,18.5,5,2430
7066,209,18.5,6,2431
7066,215,17.5,5,2432
7066,220,18,5,2433
7066,225,18.5,6,2434
7066,231,17,5,2435
7066,236,16,5,2436
7066,241,16.5,6,2437
7066,247,15,5,2438
7066,252,13.5,4,2439
7066,256,14,6,2440
7066,262,15,6,2441
7066,268,12,4,2442
7066,272,12,4,2443
7066,276,13,4,2444
7066,280,15,1.5,2445
7107,502,119.5,6,2433
7107,508,123.5,2,2434
7107,510,119.5,7,2435
7107,517,120,6,2436
7107,523,120,7,2437
7107,530,120.5,6,2438
7107,536,120,7,2439
7107,543,121.5,7,2440
7107,550,119,6,2441
7107,556,120,8,2442
7107,564,120,6,2443
7107,570,119.5,7,2444
7107,577,118,7,2445
7107,584,118.5,8,2446
7107,592,118,7,2447
7107,599,118.5,8,2448
7107,607,119.5,5,2449
7107,612,118.5,9,2450
7107,621,117,7,2451
7107,628,119,7,2452
7107,635,117,1,2453
7107,636,116,7,2454
7107,643,116.5,10,2455
7107,653,115.5,8,2456
7107,661,117.5,5,2457
7107,666,116,4,2458
7107,670,114.5,8,2459
7107,678,116,6,2460
7107,684,118,7,2461
7107,691,119,6,2462
7107,703,116,7,2464
7107,710,116.5,7,2465
7107,717,116,7,2466
7107,724,114.5,6,2467
7107,730,116,7,2468
7107,737,115,6,2469
7107,743,117.5,7,2470
7107,750,120,7,2471
7107,757,115,6,2472
7107,763,116.5,5,2473
7107,768,116.5,6,2474
7107,774,116,7,2475
7107,781,116,7,2476
7107,788,115.5,8,2477
7107,802,116.5,7,2479
7109,30,60,2,2434
7109,32,61.5,2,2435
7109,34,61,6,2436
7109,40,52.5,1,2437
7109,39,60,9,2438
7109,48,52.5,6,2439
7109,54,60.5,3,2440
7109,51,63.5,7,2441
7109,58,62.5,5,2442
7109,63,61,3,2443
7109,66,63.5,4,2444
7109,70,66,5,2445
7109,75,64.5,5,2446
7109,80,65,6,2447
7109,86,66.5,3,2448
7109,89,66.5,5,2449
7109,94,66,5,2450
7109,99,65.5,5,2451
7109,104,65.5,5,2452
7109,134,68.5,5,2457
7109,139,67,6,2458
7109,145,68.5,4,2459
7109,149,68.5,5,2460
7109,154,68.5,5,2461
7109,159,68.5,1,2462
7109,160,70,5,2463
7109,165,69.5,3,2464
7109,168,67.5,3,2465
7109,193,67,5,2470
7109,198,66.5,5,2471
7145,64,99,6,2440
7145,70,99,7,2441
7145,77,97.5,6,2442
7145,83,97.5,6,2443
7145,89,99,6,2444
7145,95,100.5,6,2445
7145,101,100,6,2446
7145,107,101.5,9,2447
7145,116,102,7,2448
7145,123,101,6,2449
7145,129,101.5,0,2450
7145,129,102.5,0,2451
7150,333,80,4,2444
7150,337,81,3,2445
7150,334,83,5,2446
7150,339,81.5,5,2447
7150,344,81.5,5,2448
7150,349,83,5,2449
7150,354,82.5,5,2450
7150,359,83,5,2451
7150,364,83.5,10,2452
7150,374,85,1,2453
7150,373,87.5,1,2454
7152,690,67.5,7,2445
7152,697,67,7,2446
7152,704,67.5,7,2447
7152,711,67,7,2448
7152,718,67.5,9,2449
7152,727,66,9,2450
7152,748,65.5,8,2453
7152,756,63.5,7,2454
7152,763,64.5,7,2455
7152,770,63.5,7,2456
7152,777,65,7,2457
7159,304,50.5,0,2447
7159,304,57,10,2448
7159,314,51.5,5,2449
7159,319,53,6,2450
7159,325,53.5,6,2451
7159,331,52.5,6,2452
7159,337,52.5,6,2453
7159,343,52.5,4,2454
7159,347,54.5,6,2455
7159,353,54.5,6,2456
7159,359,54.5,6,2457
7159,365,54,7,2458
7159,372,54,4,2459
7159,376,55.5,6,2460
7159,382,55.5,6,2461
7159,388,55.5,6,2462
7159,394,55.5,6,2463
7159,400,55.5,7,2464
7159,407,55,5,2465
7159,412,55.5,6,2466
7159,418,56,6,2467
7159,424,56,6,2468
7159,430,56,6,2469
7159,436,56,6,2470
7159,442,56.5,6,2471
7159,448,56.5,5,2472
7159,453,55.5,7,2473
7159,460,57,5,2474
7159,465,56.5,7,2475
7159,472,49.5,5,2476
7159,477,58.5,7,2477
7159,484,56.5,5,2478
7159,489,57,7,2479
7159,496,56.5,6,2480
7159,502,57.5,6,2481
7159,508,57.5,5,2482
7159,513,58.5,7,2483
7159,520,59.5,7,2484
7159,532,59,6,2486
7159,538,59.5,6,2487
7159,544,59.5,5,2488
7159,549,62.5,5,2489
7159,554,61,7,2490
7159,561,61.5,6,2491
7159,567,62,6,2492
7159,573,62,6,2493
7159,579,65,6,2494
7159,585,63,6,2495
7159,591,63.5,6,2496
7159,597,65,7,2497
7159,604,64,6,2498
7159,610,65,6,2499
7159,616,65,6,2500
7159,622,65.5,6,2501
7159,628,66,6,2502
7159,634,66.5,2,2503
7159,632,66,2,2504
7171,141,103,6,2452
7171,147,105,2,2453
7171,149,104,8,2454
7171,157,104.5,3,2455
7171,160,105,10,2456
7171,170,105,6,2457
7171,176,106,9,2458
7171,185,107.5,7,2459
7171,192,107,6,2460
7171,198,109,3,2461
7171,201,110.5,7,2462
7171,208,111.5,9,2463
7171,217,110,6,2464
7171,223,111,7,2465
7171,230,111.5,3,2466
7171,233,112.5,10,2467
7171,243,113,3,2468
7171,246,113,6,2469
7171,252,114,10,2470
7171,262,111,6,2471
7171,268,108.5,5,2472
7171,273,114.5,7,2473
7171,280,117,5,2474
7171,285,117.5,7,2475
7171,292,115,8,2476
7171,300,120,7,2477
7171,307,119.5,3,2478
7171,310,120.5,3,2479
7171,313,121.5,10,2480
7171,323,123.5,9,2481
7171,332,124.5,4,2482
7171,336,123.5,6,2483
7171,342,125.5,6,2484
7171,348,128.5,7,2485
7171,355,130,5,2486
7171,360,135.5,8,2487
7171,368,132,4,2488
7171,372,130.5,6,2489
7171,378,132,6,2490
7171,390,135.5,12,2492
7179,385,86,2,2455
7179,383,87,5,2456
7179,388,87.5,5,2457
7179,393,88,5,2458
7179,398,88.5,5,2459
7179,403,89,5,2460
7179,408,86,5,2461
7179,413,90,5,2462
7179,418,90,5,2463
7179,423,91,4,2464
7179,427,93,4,2465
7206,441,70.5,3,2466
7206,438,74.5,5,2467
7206,443,75.5,5,2468
7206,448,78,4,2469
7206,452,80.5,5,2470
7206,457,83,5,2471
7206,462,85,5,2472
7206,467,87,6,2473
7206,473,89,4,2474
7206,477,91.5,6,2475
7206,483,92.5,5,2476
7206,488,93,5,2477
7206,503,94.5,4,2480
7206,507,95.5,4,2481
7206,511,97.5,4,2482
7223,210,66,1,2472
7223,209,64.5,4,2473
7223,213,66.5,9,2474
7223,222,64.5,3,2475
7223,225,62.5,5,2476
7223,230,63.5,5,2477
7223,235,64,5,2478
7223,240,64.5,5,2479
7223,245,63.5,6,2480
7223,251,61.5,5,2481
7223,256,62,5,2482
7223,261,61.5,5,2483
7223,266,62.5,5,2484
7223,271,62.5,5,2485
7223,276,62.5,5,2486
7223,281,62,5,2487
7223,286,62,5,2488
7223,291,63,5,2489
7223,296,61,5,2490
7223,301,61.5,5,2491
7223,306,61,4,2492
7223,310,62.5,5,2493
7223,315,62.5,5,2494
7223,320,61.5,5,2495
7223,325,61,5,2496
7223,330,62,5,2497
7223,335,61.5,5,2498
7223,340,60,5,2499
7223,345,60.5,5,2500
7223,350,61,5,2501
7223,355,59,5,2502
7223,360,59,4,2503
7223,364,60,5,2504
7223,369,51.5,5,2505
7244,51,34.5,3,2476
7244,54,38,5,2477
7244,59,38,5,2478
7244,64,37.5,4,2479
7244,68,38.5,5,2480
7244,73,40,6,2481
7244,79,38.5,1,2482
7244,78,38.5,5,2483
7244,83,39,5,2484
7244,88,39.5,5,2485
7244,93,38.5,5,2486
7244,98,39,6,2487
7244,104,38.5,4,2488
7244,108,39.5,4,2489
7279,153,160.5,3,2498
7279,156,163.5,3,2499
7279,159,163.5,3,2500
7279,156,164.5,6,2501
7279,162,162,2,2502
7279,164,166.5,5,2503
7279,169,166,4,2504
7279,173,167.5,5,2505
7279,178,169,5,2506
7279,183,171,4,2507
7279,187,171,2,2508
7279,189,170,2,2509
7279,202,172.5,4,2512
7310,647,67,6,2505
7310,653,67.5,6,2506
7310,659,67.5,6,2507
7310,665,69,7,2508
7310,672,68.5,6,2509
7310,678,69,7,2510
7310,685,69,6,2511
7310,691,70,7,2512
7310,698,69.5,7,2513
7310,705,69,6,2514
7310,711,70,7,2515
7310,718,70,7,2516
7310,725,70,7,2517
7310,732,71,7,2518
7310,739,71,7,2519
7310,746,71,7,2520
7310,753,70.5,7,2521
7310,760,71,7,2522
7310,767,70,7,2523
7310,774,70,7,2524
7310,781,70.5,7,2525
7310,788,70,8,2526
7310,796,69.5,7,2527
7310,803,69,7,2528
7310,810,69,7,2529
7310,817,69,8,2530
7310,825,69.5,7,2531
7310,832,69,8,2532
7310,840,69,8,2533
7310,848,67.5,7,2534
7346,577,48,7,2511
7346,584,48,5,2512
7346,589,45,6,2513
7346,595,47,5,2514
7346,600,48,6,2515
7346,606,46.5,6,2516
7346,612,48,6,2517
7346,618,46.5,6,2518
7346,624,47,6,2519
7346,630,47,6,2520
7346,636,44,6,2521
7346,642,45,6,2522
7346,648,46,7,2523
7346,655,42.5,6,2524
7346,661,43.5,6,2525
7346,667,42,6,2526
7346,673,41,6,2527
7346,679,42,7,2528
7346,686,42,5,2529
7346,691,38.5,7,2530
7346,698,35,6,2531
7346,704,33.5,6,2532
7346,710,32.5,7,2533
7346,717,30,7,2534
7346,724,28,5,2535
7346,729,32.5,5,2536
7346,734,36,5,2537
7346,739,40,4,2538
7363,31,79.5,3,2520
7363,34,74.5,3,2521
7363,37,73.5,5,2522
7363,42,78.5,6,2523
7363,48,72.5,6,2524
7363,54,76,3,2525
7363,57,72.5,8,2526
7363,65,73.5,4,2527
7363,69,74.5,6,2528
7363,75,68.5,5,2529
7363,80,72,6,2530
7363,86,72.5,6,2531
7363,92,64,5,2532
7363,97,72,7,2533
7363,104,67,9,2534
7363,113,68.5,3,2535
7363,116,66,4,2536
7363,120,69.5,5,2537
7363,125,67.5,6,2538
7363,131,68,5,2539
7363,136,66.5,7,2540
7363,143,65,4,2541
7363,147,64,4,2542
7363,151,58.5,6,2543
7363,157,59.5,4,2544
7363,161,63.5,5,2545
7363,166,62,5,2546
7363,171,64,4,2547
7363,175,68.5,8,2548
7363,183,59,3,2549
7363,186,61.5,7,2550
7363,193,62,5,2551
7363,198,60,7,2552
7363,205,61.5,3,2553
7363,208,60.5,5,2554
7363,213,57.5,7,2555
7363,220,62,4,2556
7363,224,61,4,2557
7363,228,62.5,7,2558
7363,235,56.5,5,2559
7363,240,57,5,2560
7363,245,59,6,2561
7363,251,57.5,5,2562
7363,256,58.5,5,2563
7363,261,60.5,6,2564
7363,267,61,5,2565
7363,272,63.5,6,2566
7363,278,62.5,5,2567
7363,283,60.5,6,2568
7363,289,64,5,2569
7363,294,65,5,2570
7363,299,63.5,5,2571
7363,304,65.5,6,2572
7363,310,64.5,6,2573
7363,316,67.5,1,2574
7363,315,68.5,1,2575
7365,455,54.5,0,2521
7365,455,59.5,9,2522
7365,464,56,9,2523
7365,473,55,2,2524
7365,475,56,2,2525
7365,477,61.5,7,2526
7365,484,58,5,2527
7365,489,58,5,2528
7365,494,57.5,5,2529
7365,499,58.5,5,2530
7365,504,59.5,5,2531
7365,509,58,5,2532
7365,514,58.5,2,2533
7365,512,58.5,2,2534
7426,31,48.5,4,2548
7426,35,49,8,2549
7426,43,43,3,2550
7426,46,48.5,5,2551
7426,51,49,6,2552
7426,57,54,5,2553
7426,62,48.5,6,2554
7426,68,52.5,4,2555
7426,72,48,6,2556
7426,78,48,5,2557
7426,83,47,6,2558
7426,89,48,5,2559
7426,94,47,5,2560
7426,99,53,5,2561
7426,104,48,6,2562
7426,110,48,6,2563
7426,116,46.5,6,2564
7426,122,52.5,5,2565
7426,127,52.5,5,2566
7426,132,46.5,5,2567
7426,137,47.5,6,2568
7426,143,46.5,5,2569
7426,148,53,5,2570
7426,153,53.5,6,2571
7426,159,52.5,5,2572
7426,164,53,6,2573
7426,170,52.5,5,2574
7426,175,53,5,2575
7426,180,47.5,5,2576
7426,185,48,5,2577
7426,190,48,5,2578
7426,195,49.5,6,2579
7426,201,50,4,2580
7426,205,47.5,6,2581
7426,211,48,5,2582
7426,216,48,5,2583
7426,221,49.5,5,2584
7426,226,49,5,2585
7426,231,48.5,5,2586
7426,236,49.5,5,2587
7426,241,50,6,2588
7426,247,47.5,4,2589
7426,251,55,5,2590
7426,256,51.5,5,2591
7426,261,50.5,5,2592
7426,266,56,5,2593
7426,271,57,5,2594
7426,276,57,5,2595
7426,281,51,5,2596
7426,286,54,5,2597
7426,291,52.5,4,2598
7426,295,55,5,2599
7426,300,56,4,2600
7426,304,56.5,5,2601
7426,309,54.5,5,2602
7426,314,57,6,2603
7426,320,57.5,4,2604
7426,324,58,2,2605
7426,326,58.5,8,2606
7426,334,58,5,2607
7426,339,59,5,2608
7426,344,61,5,2609
7426,349,59.5,5,2610
7426,354,60,5,2611
7426,359,61,0,2612
7461,691,145,7,2558
7461,698,145.5,6,2559
7461,704,148.5,7,2560
7461,711,149,8,2561
7461,719,148.5,6,2562
7461,725,151.5,7,2563
7461,732,153.5,8,2564
7461,740,153.5,7,2565
7461,747,156,7,2566
7461,754,156.5,7,2567
7461,761,158,7,2568
7465,407,206,3,2558
7465,404,207.5,5,2559
7465,409,207,4,2560
7465,413,208,6,2561
7465,419,207.5,4,2562
7465,423,210,5,2563
7465,428,211,4,2564
7465,432,211.5,6,2565
7465,438,211.5,4,2566
7465,442,213.5,5,2567
7465,447,214.5,5,2568
7465,452,215,4,2569
7465,456,216,4,2570
7466,640,74.5,3,2558
7466,637,79,6,2559
7466,643,77,4,2560
7466,647,79.5,6,2561
7466,653,79.5,7,2562
7466,660,76.5,4,2563
7466,664,80,8,2564
7466,672,75,4,2565
7466,676,78,8,2566
7466,684,74,3,2567
7466,687,79.5,7,2568
7466,694,76.5,6,2569
7466,700,75,7,2570
7466,707,74.5,3,2571
7466,710,79,8,2572
7466,718,73.5,4,2573
7466,722,73.5,6,2574
7466,728,77.5,6,2575
7466,734,78,7,2576
7466,741,75,6,2577
7466,747,75,5,2578
7466,752,77.5,6,2579
7466,758,77.5,6,2580
7466,764,77.5,6,2581
7466,770,76.5,3,2582
7466,773,75.5,9,2583
7466,782,77.5,6,2584
7466,788,77,7,2585
7466,795,76,6,2586
7466,801,76.5,6,2587
7466,807,76,6,2588
7466,813,77.5,6,2589
7466,819,76.5,6,2590
7466,825,76.5,7,2591
7466,832,75.5,6,2592
7466,838,75.5,6,2593
7466,844,77,6,2594
7467,29,124,2,2558
7467,31,126.5,3,2559
7467,34,126,2,2560
7467,36,125.5,2,2561
7467,38,127.5,3,2562
7467,41,128,5,2563
7467,46,126.5,5,2564
7467,51,128,5,2565
7467,56,129,4,2566
7467,60,129,6,2567
7467,66,129,3,2568
7467,69,131,6,2569
7467,75,131,4,2570
7467,79,131,6,2571
7467,85,131,5,2572
7467,90,129.5,5,2573
7467,95,131.5,4,2574
7467,99,132,6,2575
7467,105,130.5,5,2576
7467,110,131,5,2577
7467,115,132.5,4,2578
7467,119,133,5,2579
7467,124,133.5,6,2580
7467,130,133.5,4,2581
7467,134,134,6,2582
7467,140,133,5,2583
7467,145,135.5,5,2584
7467,150,133.5,5,2585
7467,155,134.5,5,2586
7467,160,133,6,2587
7467,166,134.5,6,2588
7467,172,135,5,2589
7467,177,135.5,5,2590
7467,182,135.5,6,2591
7467,188,135.5,5,2592
7467,193,135.5,6,2593
7467,199,135,5,2594
7467,204,135.5,6,2595
7467,210,135.5,5,2596
7467,215,134.5,5,2597
7467,220,136,6,2598
7467,226,134.5,5,2599
7467,231,136,6,2600
7467,237,134.5,5,2601
7467,242,134.5,6,2602
7467,248,135,5,2603
7467,253,135.5,6,2604
7467,259,134.5,5,2605
7467,264,135,6,2606
7467,270,135.5,6,2607
7467,276,136.5,5,2608
7467,281,135.5,6,2609
7467,287,135.5,6,2610
7467,293,137,6,2611
7467,299,139,0,2612
7476,29,77,2,2564
7476,31,81.5,4,2565
7476,35,78,2,2566
7476,37,78,4,2567
7476,41,81,5,2568
7476,46,78.5,6,2569
7476,52,83.5,4,2570
7476,56,80,5,2571
7476,61,77,5,2572
7476,66,77,5,2573
7476,71,81,6,2574
7476,77,80,5,2575
7476,82,74.5,6,2576
7476,88,78.5,4,2577
7476,92,75.5,3,2578
7476,95,76,5,2579
7476,100,79,5,2580
7476,105,75,5,2581
7476,110,75.5,5,2582
7476,115,79,3,2583
7476,118,73.5,7,2584
7476,125,74.5,7,2585
7476,132,79.5,5,2586
7476,137,74,3,2587
7476,140,77,5,2588
7476,145,73.5,5,2589
7476,150,72.5,2,2590
7476,152,73,6,2591
7476,158,71.5,4,2592
7476,162,73,5,2593
7476,167,72,4,2594
7476,171,72,9,2595
7476,180,72,5,2596
7476,185,71,5,2597
7476,190,69.5,2,2598
7476,192,70.5,9,2599
7476,201,70.5,0,2600
7476,201,69,8,2601
7476,209,67.5,5,2602
7476,214,68,2,2603
7476,216,67.5,10,2604
7476,226,66.5,4,2605
7476,230,66.5,0,2606
7476,230,65,4,2607
7476,234,64.5,6,2608
7476,240,63,5,2609
7476,245,61.5,5,2610
7476,250,62,5,2611
7476,255,63,1.888888889,2612
7484,48,84,3,2570
7484,51,82,8,2571
7484,59,83.5,4,2572
7484,63,82,4,2573
7484,67,81.5,6,2574
7484,73,81,7,2575
7484,80,80.5,7,2576
7484,87,80,4,2577
7484,91,81,5,2578
7484,96,78.5,5,2579
7484,101,79.5,6,2580
7484,107,76.5,10,2581
7484,117,77.5,3,2582
7484,120,76.5,3,2583
7485,30,25.5,2,2570
7485,32,25,5,2571
7485,37,27.5,3,2572
7485,40,28,5,2573
7485,45,29,4,2574
7485,49,28,4,2575
7485,53,30.5,5,2576
7485,58,31.5,4,2577
7485,62,32.5,4,2578
7485,66,31.5,2,2579
7485,68,32,6,2580
7485,74,35,5,2581
7485,79,33.5,5,2582
7485,84,34,4,2583
7485,88,36,4,2584
7485,92,37,2,2585
7485,94,38,8,2586
7485,102,36.5,0,2587
7485,102,42,5,2588
7485,107,43.5,6,2589
7485,113,41.5,5,2590
7485,118,41,7,2591
7485,125,42.5,4,2592
7485,129,44.5,5,2593
7485,134,46,5,2594
7485,139,45.5,5,2595
7485,144,47.5,5,2596
7485,149,47,3,2597
7485,152,47,7,2598
7485,159,48,5,2599
7485,164,48,5,2600
7485,169,49,5,2601
7485,174,48.5,4,2602
7485,178,48.5,7,2603
7485,185,49,5,2604
7485,190,50,5,2605
7485,195,49.5,6,2606
7485,201,49,3,2607
7485,204,51.5,7,2608
7485,211,51,3,2609
7485,214,50.5,3,2610
7485,217,55,3,2611
7485,220,60,0,2612
7491,717,36,2,2574
7491,719,45,6,2575
7491,725,46,6,2576
7491,731,47.5,7,2577
7491,738,45.5,6,2578
7491,744,46.5,6,2579
7491,750,47.5,6,2580
7491,756,49,6,2581
7491,762,49.5,6,2582
7491,775,51,6,2584
7491,781,52,7,2585
7491,788,51.5,6,2586
7491,794,52.5,6,2587
7491,800,53.5,7,2588
7491,807,54.5,6,2589
7491,813,55.5,6,2590
7491,819,56.5,7,2591
7491,826,57,6,2592
7491,832,58,6,2593
7491,838,59,7,2594
7491,845,59.5,6,2595
7491,851,61,6,2596
7496,359,97,4,2576
7496,363,97,6,2577
7496,369,95.5,5,2578
7496,374,96.5,4,2579
7496,378,97,5,2580
7496,383,96.5,5,2581
7496,388,98,5,2582
7496,393,96,4,2583
7496,397,96.5,6,2584
7496,403,93.5,5,2585
7496,408,92,5,2586
7496,413,93,5,2587
7496,418,95,5,2588
7496,423,95,5,2589
7496,428,96,5,2590
7496,433,92,5,2591
7496,438,92,4,2592
7496,442,93,6,2593
7496,448,90.5,5,2594
7496,453,90.5,5,2595
7496,458,91,4,2596
7496,462,91,5,2597
7496,467,91.5,5,2598
7496,472,93,4,2599
7496,476,92,5,2600
7496,481,91,5,2601
7496,486,89.5,4,2602
7496,490,91,5,2603
7496,495,91,5,2604
7496,500,92,5,2605
7496,505,92.5,5,2606
7496,510,90,5,2607
7496,515,90.5,8,2608
7496,523,82,1,2609
7496,524,91.5,1,2610
7496,525,97,1,2611
7496,526,103,0,2612
7497,379,191.5,5,2576
7497,384,194.5,6,2577
7497,390,189.5,5,2578
7497,395,192,6,2579
7497,401,191.5,5,2580
7497,406,193.5,7,2581
7497,413,192,6,2582
7497,419,192,4,2583
7497,423,194.5,5,2584
7497,428,196.5,7,2585
7497,435,195,6,2586
7497,441,195,4,2587
7497,445,197.5,7,2588
7497,452,197,6,2589
