index,localx,gap,realv,fid
3714,760,62,6,2717
3714,766,60.5,7,2718
3714,773,61.5,8,2719
3714,781,64,7,2720
3714,788,65.5,8,2721
3714,796,61.5,6,2722
3714,802,62.5,8,2723
3714,810,62.5,8,2724
3714,818,65,6,2725
3714,824,66.5,8,2726
3714,832,65,8,2727
3714,840,65,8,2728
3714,848,64,7,2729
3714,855,64.5,8,2730
3714,863,66.5,6,2731
3730,241,113.5,0,2720
3730,241,112.5,9,2721
3730,250,113,7,2722
3730,257,112,10,2723
3730,267,111,8,2724
3730,275,111,7,2725
3730,282,119.5,9,2726
3730,291,120.5,9,2727
3730,300,121,7,2728
3730,307,122,8,2729
3730,315,120.5,8,2730
3794,548,149.5,3,2741
3794,551,151.5,4,2742
3794,555,151,8,2743
3794,563,150.5,6,2744
3794,569,153,8,2745
3794,577,150,8,2746
3794,585,146.5,8,2747
3794,593,140.5,7,2748
3794,600,139.5,7,2749
3794,607,138.5,8,2750
3794,615,148,8,2751
3794,623,148,7,2752
3794,630,147.5,9,2753
3794,639,146.5,6,2754
3794,645,147,8,2755
3794,653,146.5,7,2756
3794,660,145,8,2757
3794,668,144.5,8,2758
3794,676,146.5,7,2759
3794,683,148,8,2760
3794,691,147,7,2761
3794,698,147.5,7,2762
3794,705,151.5,8,2763
3794,713,147.5,8,2764
3794,721,151.5,7,2765
3794,728,146,8,2766
3794,736,143.5,7,2767
3794,743,146.5,8,2768
3794,751,146,7,2769
3794,758,146,8,2770
3794,766,143.5,7,2771
3794,773,145.5,8,2772
3794,781,144,7,2773
3815,773,64,7,2749
3815,780,65.5,7,2750
3815,787,66.5,7,2751
3815,794,63.5,7,2752
3815,801,67.5,7,2753
3815,808,68.5,8,2754
3815,816,69,7,2755
3815,823,70,6,2756
3815,829,72.5,8,2757
3815,837,72.5,9,2758
3815,846,70.5,8,2759
3815,854,69,7,2760
3821,313,178,9,2755
3821,322,179.5,10,2756
3821,332,176.5,9,2757
3821,341,175,10,2758
3821,351,175.5,10,2759
3821,361,173,9,2760
3821,370,171.5,10,2761
3821,380,170,9,2762
3821,389,168,10,2763
3821,399,166.5,10,2764
3821,409,165.5,9,2765
3821,418,164,10,2766
3821,428,162,9,2767
3821,437,161.5,10,2768
3821,447,159.5,9,2769
3821,456,159.5,9,2770
3821,465,158,9,2771
3821,474,158,10,2772
3821,484,155.5,9,2773
3821,493,154.5,9,2774
3821,502,154.5,9,2775
3821,511,154,10,2776
3821,521,152.5,10,2777
3821,531,150,7,2778
3821,538,143.5,10,2779
3821,548,140.5,9,2780
3821,557,137.5,10,2781
3821,567,147,9,2782
3821,576,145.5,9,2783
3821,585,144.5,9,2784
3821,594,145.5,8,2785
3821,602,145,10,2786
3821,612,143,9,2787
3821,621,141.5,9,2788
3821,630,141,7,2789
3821,637,140,11,2790
3821,648,138,7,2791
3821,655,138.5,10,2792
3821,665,137.5,9,2793
3821,674,136,8,2794
3821,682,136.5,8,2795
3821,690,138,9,2796
3821,699,136,9,2797
3821,708,135.5,8,2798
3821,716,135,9,2799
3821,725,134.5,9,2800
3821,734,134,7,2801
3821,741,133.5,9,2802
3821,750,134.5,8,2803
3821,758,133,7,2804
3821,765,133,9,2805
3821,774,132.5,8,2806
3821,782,132,8,2807
3821,790,132,8,2808
3858,329,119,6,2795
3858,335,118,7,2796
3858,342,119.5,4,2797
3858,346,117.5,8,2798
3858,354,116.5,7,2799
3858,361,118.5,8,2800
3858,369,117,8,2801
3858,377,115.5,7,2802
3858,384,117.5,7,2803
3858,391,117,9,2804
3858,400,115,6,2805
3858,406,116.5,8,2806
3858,414,116.5,8,2807
3858,422,114.5,7,2808
3858,429,117,8,2809
3858,437,115,8,2810
3858,445,113.5,7,2811
3858,452,114,7,2812
3858,459,116,8,2813
3858,467,113.5,7,2814
3858,474,115,8,2815
3858,482,114.5,7,2816
3858,489,114.5,7,2817
3858,496,114,8,2818
3858,504,114,6,2819
3858,510,113,8,2820
3858,518,114.5,7,2821
3858,525,115,8,2822
3858,533,114,7,2823
3858,540,113.5,7,2824
3858,547,115,7,2825
3858,554,115.5,7,2826
3858,561,115.5,8,2827
3858,569,114,7,2828
3858,576,113.5,6,2829
3858,582,114.5,7,2830
3858,589,114,8,2831
3858,597,112.5,8,2832
3858,605,112,8,2833
3858,613,111.5,5,2834
3858,618,113,8,2835
3858,626,112,7,2836
3858,633,112.5,7,2837
3858,640,113.5,8,2838
3858,648,111,7,2839
3858,655,111.5,7,2840
3858,662,111.5,7,2841
3858,669,111.5,8,2842
3858,677,110,7,2843
3858,684,110,6,2844
3858,690,110.5,10,2845
3858,700,108.5,4,2846
3858,704,109,8,2847
3858,712,108,7,2848
3858,719,109,7,2849
3858,726,108.5,7,2850
3858,733,109,7,2851
3858,740,107,8,2852
3858,748,107,7,2853
3858,755,108,7,2854
3858,762,108,7,2855
3858,769,107.5,7,2856
3858,776,107.5,7,2857
3858,783,106.5,8,2858
3858,791,108,7,2859
3858,798,107,7,2860
3858,805,107.5,7,2861
3858,812,107,7,2862
3858,819,107.5,7,2863
3869,16,193,2,2801
3869,18,195,8,2802
3869,26,196,7,2803
3869,33,198,9,2804
3869,42,200,6,2805
3869,48,204,6,2806
3869,54,207.5,8,2807
3869,62,209.5,7,2808
3869,69,214,2,2809
3869,67,214.5,8,2810
3869,75,217.5,7,2811
3869,82,222,7,2812
3869,89,225,9,2813
3869,98,224.5,8,2814
3869,106,227.5,7,2815
3869,113,232,8,2816
3869,121,232.5,7,2817
3869,128,236,8,2818
3869,136,238.5,7,2819
3869,143,230.5,7,2820
3972,14,75,3,2864
3972,17,75.5,4,2865
3972,21,75.5,8,2866
3972,29,73,10,2867
3972,39,75.5,8,2868
3972,47,73.5,3,2869
3972,50,74,8,2870
3972,58,74,8,2871
3972,75,71.5,6,2873
3972,81,74,9,2874
3972,90,70,9,2875
3972,108,72,0,2877
3979,522,17,1,2870
3979,517,27,7,2872
3979,524,25,7,2873
3979,544,49.5,7,2876
3979,563,55,7,2879
3979,570,59.5,7,2880
3979,577,60.5,7,2881
3979,584,61.5,7,2882
3979,604,69.5,7,2885
3979,611,74.5,6,2886
3979,617,76.5,6,2887
3979,623,77.5,8,2888
3979,631,79,6,2889
3979,637,85,7,2890
3979,644,87,7,2891
3979,677,101.5,7,2896
4008,271,119.5,8,2886
4008,279,118.5,7,2887
4008,286,117,8,2888
4008,294,116.5,7,2889
4008,301,116.5,7,2890
4008,308,117,8,2891
4008,316,115,7,2892
4008,323,116,8,2893
4008,331,114,7,2894
4008,338,114,6,2895
4008,344,113.5,8,2896
4008,352,113.5,1,2897
4008,353,113,1,2898
4082,546,62.5,6,2921
4082,552,62.5,3,2922
4082,555,63.5,9,2923
4082,564,63.5,9,2924
4082,573,62,8,2925
4082,581,62.5,9,2926
4082,590,62,8,2927
4082,598,61.5,9,2928
4082,607,62,9,2929
4082,616,61,9,2930
4082,625,61.5,9,2931
4082,634,61.5,9,2932
4082,643,63,7,2933
4082,650,56.5,10,2934
4082,660,52.5,10,2935
4082,670,59.5,9,2936
4082,679,60,7,2937
4082,686,59,7,2938
4088,87,122,8,2923
4088,95,122,9,2924
4088,104,121.5,8,2925
4088,112,121.5,6,2926
4088,118,122.5,9,2927
4088,127,122,9,2928
4088,136,121,8,2929
4088,144,121,8,2930
4088,152,123,9,2931
4088,161,123,6,2932
4088,167,122.5,9,2933
4088,176,123,8,2934
4088,184,122,8,2935
4088,192,123.5,10,2936
4088,202,122.5,8,2937
4088,210,123,8,2938
4088,226,126.5,13,2940
4122,442,219,9,2948
4122,451,216.5,9,2949
4122,460,214,9,2950
4122,469,214,8,2951
4122,477,210,9,2952
4122,486,207.5,9,2953
4122,495,205,9,2954
4122,504,202,9,2955
4122,513,202,8,2956
4122,521,199,9,2957
4122,530,195,9,2958
4122,539,195,9,2959
4122,548,188,9,2960
4122,557,178.5,6,2961
4122,563,173.5,6,2962
4129,118,453,5,2952
4129,123,458,7,2953
4129,130,456,8,2954
4129,138,455,7,2955
4129,145,454,10,2956
4129,155,448,5,2957
4129,160,449.5,9,2958
4129,169,445.5,8,2959
4129,177,442.5,8,2960
4129,185,441,6,2961
4129,191,437.5,6,2962
4151,55,281,9,2976
4151,64,280,7,2977
4151,71,282.5,10,2978
4151,81,280.5,8,2979
4151,89,282.5,8,2980
4151,97,282.5,8,2981
4151,105,282.5,8,2982
4151,113,282.5,8,2983
4151,121,283,9,2984
4151,130,282,8,2985
4151,138,281,8,2986
4151,146,280.5,9,2987
4151,155,279.5,9,2988
4165,231,271.5,8,2996
4165,239,271,9,2997
4165,248,270,9,2998
4165,257,268,8,2999
4165,265,268,8,3000
4165,273,265,9,3001
4165,282,263,9,3002
4165,291,265,9,3003
4165,300,260.5,9,3004
4165,309,259.5,10,3005
4165,319,257,8,3006
4165,327,261.5,8,3007
4165,335,257.5,9,3008
4165,344,259,9,3009
4165,353,255.5,9,3010
4165,362,252.5,9,3011
4165,371,252.5,8,3012
4165,379,251,9,3013
4165,388,250.5,8,3014
4165,396,252,9,3015
4165,405,250.5,8,3016
4165,413,249.5,9,3017
4165,422,248.5,9,3018
4165,431,248,8,3019
4165,439,247,9,3020
4165,448,246.5,8,3021
4165,456,246.5,8,3022
4165,464,248.5,9,3023
4165,473,245,9,3024
4165,482,243,9,3025
4165,491,243,8,3026
4165,499,242,8,3027
4165,507,241.5,8,3028
4165,515,241,9,3029
4165,524,241.5,8,3030
4165,532,240.5,6,3031
4165,538,244,6,3032
4176,59,223,8,3005
4176,67,226,9,3006
4176,76,225.5,9,3007
4176,85,224,7,3008
4176,92,226.5,10,3009
4176,102,226.5,8,3010
4176,110,227,8,3011
4176,118,228.5,9,3012
4176,127,227,9,3013
4176,136,227.5,7,3014
4176,143,230,9,3015
4176,152,230,9,3016
4176,161,228,8,3017
4176,169,229,10,3018
4176,179,228.5,8,3019
4176,187,227,9,3020
4176,196,228,8,3021
4176,204,228,9,3022
4176,213,227.5,10,3023
4176,223,227,8,3024
4176,231,226.5,8,3025
4176,239,228.5,9,3026
4176,248,227,9,3027
4176,257,226,8,3028
4176,265,225,9,3029
4176,274,226,9,3030
4176,283,225.5,9,3031
4176,292,224.5,9,3032
4176,301,222,8,3033
4176,309,220.5,9,3034
4176,318,222,9,3035
4176,327,223.5,8,3036
4176,335,226,9,3037
4176,344,224,7,3038
4176,351,225,10,3039
4176,361,223.5,8,3040
4176,369,224.5,9,3041
4176,378,224.5,9,3042
4176,387,223.5,8,3043
4176,395,223.5,9,3044
4176,404,221.5,8,3045
4176,412,218.5,10,3046
4176,422,219.5,9,3047
4176,431,217,7,3048
4176,438,218,9,3049
4176,447,217,9,3050
4176,456,217,9,3051
4176,465,217,8,3052
4176,473,215.5,9,3053
4176,482,214.5,9,3054
4176,491,215,8,3055
4176,499,214,9,3056
4176,508,213.5,7,3057
4176,515,218,10,3058
4176,525,213,7,3059
4176,532,210,7,3060
4176,549,215.5,10,3062
4176,569,214,0,3064
4191,30,98,8,3016
4191,38,100,7,3017
4191,45,98.5,8,3018
4191,53,100.5,9,3019
4191,62,97.5,8,3020
4191,70,100,10,3021
4191,80,98.5,9,3022
4191,89,100.5,7,3023
4191,96,102.5,10,3024
4191,106,100,8,3025
4191,114,99,7,3026
4191,121,100.5,9,3027
4191,130,100.5,9,3028
4191,139,100,8,3029
4191,147,100,10,3030
4191,157,101,7,3031
4191,164,102,9,3032
4191,173,102,8,3033
4191,181,101,9,3034
4191,190,102,9,3035
4191,199,102,8,3036
4191,207,102,8,3037
4191,215,102.5,9,3038
4191,224,100.5,9,3039
4191,242,103.5,11,3041
4206,57,64,5,3030
4206,62,67.5,8,3031
4206,70,65,8,3032
4206,78,66.5,8,3033
4206,86,66.5,9,3034
4206,95,67,8,3035
4206,103,68,10,3036
4206,113,68.5,8,3037
4206,121,68,9,3038
4206,130,69.5,4,3039
4206,134,72.5,9,3040
4206,143,70,7,3041
4206,150,69.5,7,3042
4220,547,244,1,3039
4220,548,245.5,7,3040
4220,555,244.5,6,3041
4220,561,241.5,7,3042
4220,568,243.5,8,3043
4220,576,241.5,7,3044
4220,583,243,7,3045
4220,590,244,7,3046
4220,597,245,8,3047
4220,605,244,8,3048
4220,613,245.5,7,3049
4220,620,243.5,8,3050
4220,628,244,7,3051
4220,635,247,7,3052
4220,642,248.5,8,3053
4220,650,247.5,7,3054
4220,657,247.5,8,3055
4220,665,248,8,3056
4220,673,247.5,7,3057
4233,11,391.5,4,3058
4233,15,391.5,3,3059
4233,18,394,8,3060
4233,26,392.5,8,3061
4233,34,392.5,8,3062
4233,42,391.5,6,3063
4233,48,393,8,3064
4233,56,391.5,6,3065
4233,62,394,8,3066
4233,70,393.5,8,3067
4233,78,393,7,3068
4233,85,394.5,8,3069
4233,93,393.5,8,3070
4233,101,394.5,7,3071
4233,108,393.5,7,3072
4233,115,395.5,6,3073
4233,121,397.5,10,3074
4236,569,112.5,3,3061
4236,572,113.5,8,3062
4236,580,113.5,8,3063
4236,588,115,8,3064
4236,602,113.5,8,3066
4236,610,113.5,7,3067
4236,617,113.5,7,3068
4236,624,115,8,3069
4236,632,113.5,7,3070
4236,639,114.5,7,3071
4236,646,116,8,3072
4236,654,114.5,6,3073
4236,660,114.5,8,3074
4236,668,113.5,7,3075
4236,675,114.5,5,3076
4236,680,116.5,9,3077
4236,689,117.5,9,3078
4236,698,114,9,3079
4236,707,113,5,3080
4236,712,115,6,3081
4236,718,114.5,9,3082
4236,727,114,6,3083
4236,733,116.5,9,3084
4236,742,113.5,9,3085
4236,751,111.5,9,3086
4236,760,111,0,3087
4256,557,106,4,3078
4256,561,105.5,8,3079
4256,569,107,10,3080
4256,579,106.5,8,3081
4256,587,106,7,3082
4256,594,108,8,3083
4256,602,106,8,3084
4256,619,108.5,8,3086
4256,627,110.5,7,3087
4256,634,108.5,9,3088
4256,643,108,9,3089
4256,652,107.5,7,3090
4256,659,106,10,3091
4256,669,109.5,7,3092
4256,676,109,8,3093
4256,684,108.5,8,3094
4256,692,109.5,7,3095
4256,699,111,9,3096
4256,708,109.5,9,3097
4256,717,110,8,3098
4256,725,109.5,8,3099
4256,733,111.5,8,3100
4256,750,111.5,8,3102
4256,758,111.5,7,3103
4256,765,112.5,8,3104
4256,773,112.5,9,3105
4256,782,113.5,8,3106
4256,790,113.5,8,3107
4256,798,110.5,7,3108
4256,805,115,7,3109
4285,298,79.5,8,3097
4285,306,79.5,8,3098
4285,314,80,7,3099
4285,321,81,7,3100
4285,328,81,10,3101
4285,338,82,8,3102
4285,346,82,7,3103
4285,353,81.5,8,3104
4285,361,81.5,7,3105
4285,368,83,8,3106
4285,376,83.5,8,3107
4285,384,83,7,3108
4285,391,85,7,3109
4299,406,85,4,3110
4299,410,84.5,6,3111
4299,416,85,7,3112
4299,423,86,7,3113
4299,430,86.5,8,3114
4299,438,86,8,3115
4299,446,87.5,10,3116
4299,456,88.5,5,3117
4299,461,92.5,9,3118
4299,470,89,7,3119
4299,477,89,8,3120
4299,485,89,8,3121
4302,474,215.5,7,3111
4302,481,216.5,8,3112
4302,489,218,6,3113
4302,495,218,8,3114
4302,503,218.5,7,3115
4302,510,221.5,7,3116
4302,517,226.5,8,3117
4302,525,225.5,8,3118
4302,533,220.5,8,3119
4302,541,225.5,7,3120
4302,548,226,7,3121
4302,555,223,7,3122
4302,562,223.5,7,3123
4302,569,224.5,7,3124
4302,576,226,7,3125
4302,583,228,0,3126
4303,726,80.5,6,3112
4303,732,81.5,7,3113
4303,739,82,9,3114
4303,748,80,9,3115
4303,757,81,9,3116
4303,766,82,8,3117
4303,774,84,6,3118
4303,780,81.5,10,3119
4303,790,83,8,3120
4303,798,83.5,6,3121
4303,804,84,8,3122
4303,812,83.5,8,3123
4303,820,84,8,3124
4303,828,87,8,3125
4303,836,85,8,3126
4306,551,290,7,3115
4306,558,289.5,7,3116
4306,565,290,5,3117
4306,570,290,6,3118
4306,576,289.5,9,3119
4306,585,288,7,3120
4306,592,292.5,7,3121
4306,599,288.5,9,3122
4306,608,287.5,6,3123
4306,614,291,6,3124
4306,629,289.5,7,3126
4306,636,289,8,3127
4318,551,99.5,6,3129
4318,557,100.5,4,3130
4318,561,100,9,3131
4318,570,99.5,8,3132
4318,578,99.5,8,3133
4318,586,100.5,8,3134
4318,594,102,9,3135
4318,603,104,6,3136
4318,609,103,11,3137
4318,620,100.5,6,3138
4318,626,103,8,3139
4318,634,102.5,8,3140
4318,642,103,7,3141
4318,649,105,10,3142
4318,659,103,8,3143
4318,667,103,8,3144
4318,675,103.5,8,3145
4318,683,104.5,8,3146
4318,691,105.5,9,3147
4318,700,104,8,3148
4318,708,104,8,3149
4318,716,104,8,3150
4318,724,104.5,8,3151
4318,732,104.5,9,3152
4318,741,102,8,3153
4318,749,103.5,8,3154
4318,757,102,10,3155
4318,767,102,7,3156
4318,774,105,9,3157
4318,783,103,8,3158
4318,791,102,9,3159
4318,800,101.5,8,3160
4318,808,102,7,3161
4318,815,103,10,3162
4318,825,100.5,8,3163
4352,247,221,4,3169
4352,251,228.5,5,3170
4352,256,233.5,7,3171
4352,263,231.5,8,3172
4352,271,231,8,3173
4352,279,229.5,9,3174
4352,288,228.5,9,3175
4352,297,227,8,3176
4352,305,225.5,7,3177
4352,312,224,7,3178
4352,319,224,10,3179
4352,329,223,7,3180
4352,336,222.5,8,3181
4352,344,220.5,8,3182
4352,352,220.5,7,3183
4352,359,219,8,3184
4352,367,217.5,9,3185
4352,376,217.5,9,3186
4352,385,215.5,6,3187
4352,391,215,8,3188
4376,434,208,6,3193
4376,440,207,8,3194
4376,448,206,8,3195
4376,456,205.5,8,3196
4376,464,204.5,8,3197
4376,472,204,8,3198
4376,480,203,8,3199
4376,488,202,9,3200
4376,497,201,7,3201
4376,504,201,8,3202
4376,512,199,9,3203
4376,521,195.5,8,3204
4376,529,195,7,3205
4376,536,196.5,8,3206
4376,544,195.5,6,3207
4376,550,198.5,6,3208
4383,586,188,8,3212
4383,594,185.5,9,3213
4383,603,184,8,3214
4383,611,181.5,8,3215
4383,619,181,8,3216
4383,627,181,8,3217
4383,635,179.5,9,3218
4383,644,178.5,7,3219
4383,651,178,8,3220
4383,659,175.5,8,3221
4383,667,174.5,8,3222
4383,675,173,6,3223
4383,681,176.5,6,3224
4404,65,505.5,6,3235
4404,71,509,7,3236
4404,78,504.5,8,3237
4404,86,506.5,7,3238
4404,93,505,8,3239
4404,101,505.5,8,3240
4404,109,503.5,8,3241
4404,117,502.5,7,3242
4404,124,504,5,3243
4404,129,503,5,3244
4404,144,504,9,3246
4404,153,507,9,3247
4404,162,505,7,3248
4404,169,506,8,3249
4404,177,507,7,3250
4404,184,507,8,3251
4404,192,507.5,7,3252
4404,199,509,8,3253
4404,207,508,5,3254
4404,212,507.5,5,3255
4404,227,503.5,10,3257
4404,247,504.5,0,3259
4443,326,505,8,3270
4443,334,509,6,3271
4443,340,511.5,5,3272
4443,345,506,7,3273
4443,352,506.5,6,3274
4443,358,508.5,9,3275
4443,367,507,6,3276
4443,373,509.5,8,3277
4443,381,512.5,6,3278
4443,387,515.5,4,3279
4443,391,511.5,4,3280
4455,246,87.5,5,3281
4455,251,92.5,7,3282
4455,258,98,7,3283
4455,265,97.5,8,3284
4455,273,96.5,8,3285
4455,281,96,8,3286
4455,289,96,6,3287
4455,295,95,8,3288
4455,303,94,8,3289
4455,311,95,7,3290
4455,318,96.5,8,3291
4455,326,94.5,8,3292
4455,334,92.5,7,3293
4455,341,94,8,3294
4455,349,94,7,3295
4455,356,92.5,7,3296
4455,363,95,8,3297
4455,371,93,8,3298
4455,379,94.5,7,3299
4455,386,95.5,8,3300
4455,394,93.5,7,3301
4455,401,94,8,3302
4455,409,94,8,3303
4455,417,94.5,8,3304
4455,425,94,6,3305
4455,431,94.5,8,3306
4455,439,94.5,7,3307
4455,446,94.5,8,3308
4455,454,93,7,3309
4455,461,93.5,8,3310
4455,469,93,7,3311
4455,476,93.5,8,3312
4455,484,94.5,7,3313
4455,491,95,9,3314
4455,500,93.5,6,3315
4455,506,95,7,3316
4455,513,93.5,8,3317
4455,521,89,7,3318
4455,528,89.5,8,3319
4455,536,89,7,3320
4455,543,91,8,3321
4455,551,89.5,7,3322
4455,558,89.5,8,3323
4455,566,90,7,3324
4455,573,89,8,3325
4455,581,88.5,7,3326
4455,588,89,8,3327
4455,596,88,7,3328
4455,603,88.5,7,3329
4455,610,93,8,3330
4455,618,88,8,3331
4455,626,89.5,9,3332
4455,635,88,6,3333
4455,641,87.5,8,3334
4455,649,88,7,3335
4455,656,88.5,8,3336
4455,664,86.5,8,3337
4455,672,85.5,8,3338
4455,680,85.5,7,3339
4455,687,86,8,3340
4455,695,85,7,3341
4455,702,84,8,3342
4455,710,83,7,3343
4455,717,86,9,3344
4455,726,82.5,7,3345
4455,733,82,7,3346
4455,740,82,7,3347
4455,747,83,8,3348
4455,755,82.5,8,3349
4455,763,81.5,6,3350
4455,769,81.5,9,3351
4455,778,80.5,7,3352
4455,785,80,7,3353
4455,792,81,8,3354
4455,800,77,8,3355
4455,808,74,7,3356
4455,815,80,7,3357
4455,822,75.5,7,3358
4455,829,72.5,8,3359
4455,837,79,8,3360
4455,845,79,7,3361
4478,405,124,7,3305
4478,412,124,4,3306
4478,416,124.5,8,3307
4478,424,125.5,8,3308
4478,432,125.5,7,3309
4478,439,127,8,3310
4478,447,126.5,8,3311
4478,455,127,8,3312
4478,463,125,8,3313
4478,471,125,7,3314
4478,478,129,8,3315
4478,486,127.5,7,3316
4478,493,127,9,3317
4478,502,127.5,7,3318
4478,509,126.5,3,3319
4478,512,130,3,3320
4495,216,188.5,8,3326
4495,224,186.5,8,3327
4495,232,187,8,3328
4495,240,184,8,3329
4495,248,183,8,3330
4495,266,176.5,9,3332
4495,275,175,7,3333
4495,282,174,9,3334
4495,291,172,8,3335
4495,299,170.5,8,3336
4495,307,169,8,3337
4495,315,167.5,10,3338
4495,325,163.5,8,3339
4495,333,162,7,3340
4495,340,161,8,3341
4495,348,159.5,8,3342
4495,356,157.5,9,3343
4495,365,155.5,9,3344
4495,374,154,7,3345
4495,381,153.5,8,3346
4495,389,151.5,8,3347
4495,397,150,8,3348
4495,405,148,9,3349
4495,414,145,7,3350
4495,421,144,8,3351
4495,429,143.5,9,3352
4495,438,140.5,7,3353
4495,445,140,8,3354
4495,453,138.5,8,3355
4495,461,137,9,3356
4495,470,134.5,7,3357
4495,477,134.5,8,3358
4495,485,132.5,8,3359
4495,493,130.5,9,3360
4495,502,128.5,6,3361
4495,508,129.5,8,3362
4495,516,127.5,8,3363
4495,524,126.5,9,3364
4495,533,124,6,3365
4495,539,124.5,8,3366
4495,547,123.5,7,3367
4495,554,121.5,7,3368
4495,561,121.5,9,3369
4495,570,119,7,3370
4495,577,118.5,7,3371
4495,584,118.5,10,3372
4495,594,115,6,3373
4495,600,116.5,9,3374
4495,609,114,6,3375
4495,615,114.5,8,3376
4495,623,113.5,8,3377
4495,631,111,7,3378
4495,638,111.5,7,3379
4495,645,111.5,7,3380
4495,652,111,8,3381
4495,660,109.5,8,3382
4495,668,108,8,3383
4495,676,107,6,3384
4495,682,107,6,3385
4495,688,108,9,3386
4495,697,105.5,8,3387
4495,705,104.5,7,3388
4495,712,105,6,3389
4495,718,106,8,3390
4495,726,105.5,7,3391
4495,733,104.5,7,3392
4495,740,104.5,8,3393
4495,748,103.5,6,3394
4495,754,103.5,8,3395
4495,762,103,7,3396
4495,769,102.5,7,3397
4495,776,102.5,7,3398
4495,783,102,7,3399
4495,790,102.5,8,3400
4495,798,100.5,7,3401
4495,805,102,6,3402
4495,811,102.5,8,3403
4495,819,101.5,7,3404
4495,826,101.5,7,3405
4530,599,194,1,3361
4530,608,196,8,3363
4530,616,196.5,8,3364
4530,624,196.5,8,3365
4530,632,197.5,8,3366
4530,640,198.5,4,3367
4530,644,197,5,3368
4530,649,201,10,3369
4530,659,198.5,10,3370
4530,669,200.5,6,3371
4530,675,201.5,9,3372
4530,684,200,7,3373
4530,691,200,8,3374
4530,699,201,8,3375
4530,707,200.5,10,3376
4530,717,201.5,4,3377
4530,721,202,8,3378
4672,240,255.5,8,3429
4672,248,255.5,9,3430
4672,257,257.5,7,3431
4672,264,255,10,3432
4672,274,254.5,8,3433
4672,282,254.5,8,3434
4672,290,255,10,3435
4672,300,255,7,3436
4672,307,253.5,7,3437
4672,314,254.5,9,3438
4672,323,251,9,3439
4672,332,252,8,3440
4672,340,250.5,10,3441
4672,350,249.5,7,3442
4672,357,249.5,9,3443
4672,366,249.5,9,3444
4672,375,248.5,8,3445
4672,383,248.5,7,3446
4672,390,248.5,9,3447
4672,399,248,8,3448
4672,407,247.5,9,3449
4672,416,249.5,8,3450
4672,424,248,9,3451
4672,433,247,8,3452
4672,441,247.5,8,3453
4672,449,247,8,3454
4672,457,245.5,9,3455
4672,466,247,8,3456
4672,474,244.5,9,3457
4672,483,245.5,9,3458
4672,492,243.5,6,3459
4672,498,245.5,7,3460
4677,20,525.5,6,3432
4677,26,526.5,7,3433
4677,33,531.5,9,3434
4677,42,532,6,3435
4677,48,536.5,8,3436
4677,56,540.5,8,3437
4677,64,542,10,3438
4677,74,544,3,3439
4677,77,547.5,8,3440
4677,85,551.5,7,3441
4677,92,553.5,8,3442
4677,100,557,8,3443
4677,108,557.5,6,3444
4677,114,562.5,8,3445
4677,122,564.5,9,3446
4677,131,568.5,6,3447
4677,137,568.5,6,3448
4677,143,572.5,9,3449
4677,152,574,7,3450
4677,159,578,7,3451
4677,166,581,8,3452
4677,174,580.5,7,3453
4677,181,584,8,3454
4677,189,587,7,3455
4677,196,590,7,3456
4677,211,594.5,9,3458
4677,220,595,7,3459
4677,227,597.5,9,3460
4677,236,599,7,3461
4677,243,601,9,3462
4677,252,601.5,7,3463
4677,259,605,6,3464
4677,265,609.5,8,3465
4677,273,609,9,3466
4677,282,611,7,3467
4677,289,613,6,3468
4677,295,617.5,8,3469
4677,303,619.5,9,3470
4724,509,243.5,8,3461
4724,517,242.5,8,3462
4724,525,242.5,8,3463
4724,533,242.5,8,3464
4724,541,242,7,3465
4724,548,243.5,10,3466
4724,558,242,7,3467
4724,565,242.5,7,3468
4724,582,241.5,9,3470
4724,591,240,8,3471
4724,599,240.5,10,3472
4724,609,238.5,7,3473
4724,616,239,9,3474
4724,625,237.5,8,3475
4724,633,238,10,3476
4724,643,236.5,7,3477
4724,650,237,9,3478
4724,659,235.5,8,3479
4724,667,236,8,3480
4724,675,236.5,9,3481
4724,684,236,8,3482
4782,55,63,9,3505
4782,64,63,10,3506
4782,74,61,9,3507
4782,83,61,9,3508
4782,92,60.5,9,3509
4782,101,60.5,9,3510
4782,110,60.5,9,3511
4782,119,55.5,10,3512
4782,129,60,7,3513
4782,136,56,10,3514
4782,146,61,7,3515
4782,153,56.5,7,3516
4791,548,149.5,7,3523
4791,555,147.5,6,3524
4791,561,148.5,5,3525
4791,566,149,8,3526
4791,574,149.5,8,3527
4791,582,149,9,3528
4791,591,148.5,9,3529
4791,600,147.5,8,3530
4791,608,148,8,3531
4791,616,143.5,9,3532
4791,625,146,7,3533
4791,632,145.5,8,3534
4791,640,142.5,9,3535
4791,649,143.5,7,3536
4791,656,139,9,3537
4791,665,139,7,3538
4791,672,138.5,8,3539
4791,680,138,8,3540
4791,688,137,8,3541
4791,696,137,10,3542
4791,706,136.5,6,3543
4791,712,136,9,3544
4791,721,137,9,3545
4791,730,133.5,8,3546
4791,738,134,9,3547
4803,316,328.5,8,3535
4803,324,330,8,3536
4803,332,331.5,5,3537
4803,337,339.5,8,3538
4803,345,340.5,8,3539
4803,353,341.5,7,3540
4803,360,345,10,3541
4803,370,344,8,3542
4803,378,344.5,8,3543
4803,386,347.5,8,3544
4803,394,349,9,3545
4803,403,347.5,9,3546
